4	1745050	1291921	one-to-many	1	6
4	1745050	192311	one-to-many	1	6
4	1745050	199867	one-to-many	1	6
4	1745050	304579	one-to-many	1	6
4	1745050	570232	one-to-many	1	6
4	1745050	642560	one-to-many	1	6
4	1745050	647623	one-to-many	1	6
4	1745050	662477	one-to-one	1	6
4	1745050	671962	one-to-many	1	6
4	1745050	681406	one-to-many	1	6
4	1745050	825649	one-to-many	0.833	6
4	1745052	1290348	one-to-one	1	2
4	1745052	191151	one-to-one	1	1
4	1745052	203384	one-to-many	1	3
4	1745052	295341	one-to-many	1	2
4	1745052	575146	one-to-many	1	2
4	1745052	640340	one-to-one	0.5	2
4	1745052	646817	one-to-one	0.667	3
4	1745052	667579	one-to-many	1	2
4	1745052	684449	one-to-one	0.667	3
4	1745052	824351	one-to-many	1	2
4	1745055	1291757	one-to-many	1	2
4	1745055	189133	one-to-many	1	1
4	1745055	305327	one-to-many	0.5	2
4	1745055	570118	one-to-many	1	1
4	1745055	665302	one-to-many	1	2
4	1745055	672251	one-to-many	1	1
4	1745056	1295211	one-to-one	1	1
4	1745056	295478	one-to-one	1	1
4	1745056	662451	one-to-one	1	1
4	1745056	824390	one-to-many	0.5	2
4	1745058	1295223	one-to-one	1	2
4	1745058	204391	one-to-one	1	1
4	1745058	296698	one-to-one	1	1
4	1745058	571236	one-to-one	1	1
4	1745058	637029	one-to-one	1	1
4	1745058	660243	one-to-one	1	1
4	1745058	679745	one-to-one	1	1
4	1745058	680454	one-to-one	1	1
4	1745058	829443	one-to-one	1	2
4	1745066	826161	one-to-many	0.75	4
4	1745067	1289595	many-to-many	1	13
4	1745067	1292382	many-to-many	1	13
4	1745067	1293075	many-to-many	1	13
4	1745067	1293349	many-to-many	1	13
4	1745067	1293354	many-to-many	1	13
4	1745067	1295031	many-to-many	1	13
4	1745067	1296300	many-to-many	1	13
4	1745067	188526	many-to-many	1	13
4	1745067	188551	many-to-many	1	13
4	1745067	199173	one-to-many	1	13
4	1745067	293242	one-to-many	1	13
4	1745067	570206	one-to-many	1	13
4	1745067	641024	one-to-many	1	13
4	1745067	647222	one-to-many	1	13
4	1745067	659887	one-to-one	1	13
4	1745067	679015	one-to-many	1	13
4	1745067	680971	many-to-many	1	13
4	1745067	684979	many-to-many	1	13
4	1745067	824486	one-to-many	1	13
4	1745072	1291649	one-to-many	0.75	4
4	1745072	189569	one-to-one	0.5	4
4	1745072	205724	one-to-many	1	4
4	1745072	302011	one-to-many	1	4
4	1745072	574637	one-to-many	1	4
4	1745072	640712	one-to-one	0.5	4
4	1745072	656900	one-to-one	0.5	4
4	1745072	676697	one-to-many	1	4
4	1745072	683108	one-to-many	1	4
4	1745072	826099	one-to-many	0.75	4
4	1745073	291817	one-to-one	0.5	2
4	1745073	642356	many-to-one	1	1
4	1745073	650277	many-to-many	0.5	2
4	1745073	679357	many-to-one	1	1
4	1745073	831127	one-to-many	1	1
4	1745076	662867	many-to-many	1	2
4	1745076	664399	many-to-many	1	1
4	1745076	666372	many-to-many	1	2
4	1745076	666676	many-to-many	0.5	2
4	1745076	668105	many-to-many	0.5	2
4	1745076	669615	many-to-many	0.5	2
4	1745080	188222	many-to-many	1	1
4	1745081	197464	many-to-one	1	1
4	1745081	296499	many-to-one	1	1
4	1745081	572450	many-to-one	1	1
4	1745081	642160	many-to-many	1	1
4	1745081	653558	many-to-many	1	1
4	1745081	676591	one-to-one	0.909	11
4	1745091	1295909	one-to-one	1	6
4	1745091	191958	one-to-one	1	5
4	1745091	198663	one-to-one	1	6
4	1745091	578148	one-to-one	1	6
4	1745091	639028	one-to-one	1	4
4	1745091	652151	one-to-one	1	6
4	1745091	660241	one-to-one	1	6
4	1745091	675062	one-to-one	1	5
4	1745091	683026	one-to-one	1	5
4	1745092	664081	one-to-many	1	2
4	1745096	299731	one-to-many	1	4
4	1745096	643465	one-to-many	0.5	4
4	1745096	662761	many-to-many	1	4
4	1745096	664751	many-to-many	1	4
4	1745096	664770	many-to-many	1	4
4	1745096	682504	many-to-many	1	4
4	1745096	683252	many-to-many	1	4
4	1745096	684188	many-to-many	1	4
4	1745097	658583	one-to-many	1	3
4	1745099	187597	one-to-many	1	1
4	1745099	306838	one-to-many	1	1
4	1745099	654016	one-to-many	1	1
4	1745099	675618	one-to-many	1	1
4	1745102	1292916	one-to-one	1	2
4	1745102	206180	one-to-one	1	2
4	1745102	291920	one-to-one	1	1
4	1745102	573703	one-to-one	1	1
4	1745102	663773	one-to-one	1	1
4	1745102	667657	one-to-one	1	1
4	1745102	680254	one-to-one	1	1
4	1745103	576394	one-to-one	1	1
4	1745109	662867	many-to-many	1	3
4	1745109	664399	many-to-many	1	1
4	1745109	666372	many-to-many	1	2
4	1745109	666676	many-to-many	0.5	2
4	1745109	668105	many-to-many	0.5	2
4	1745109	669615	many-to-many	0.5	2
4	1745117	1292228	many-to-one	1	1
4	1745117	1292233	many-to-one	1	1
4	1745117	192768	one-to-one	1	1
4	1745117	204879	one-to-one	1	1
4	1745117	574593	one-to-one	1	1
4	1745117	638425	one-to-one	1	1
4	1745117	649448	one-to-one	1	1
4	1745117	664113	one-to-one	1	1
4	1745117	669162	one-to-one	1	1
4	1745117	681888	many-to-one	1	1
4	1745117	684095	many-to-one	1	1
4	1745117	831617	one-to-one	1	1
4	1745120	192711	one-to-many	1	4
4	1745120	196543	one-to-many	1	3
4	1745120	303323	one-to-many	1	4
4	1745120	576144	one-to-many	1	3
4	1745120	639363	one-to-many	1	3
4	1745120	657595	one-to-many	1	3
4	1745120	664114	one-to-one	0.667	3
4	1745120	668397	one-to-many	1	4
4	1745120	682533	one-to-many	1	3
4	1745120	823434	one-to-many	1	3
4	1745125	199567	one-to-one	1	1
4	1745126	643325	one-to-one	1	1
4	1745129	1293481	one-to-one	1	1
4	1745129	189170	one-to-one	1	1
4	1745129	202556	one-to-one	1	1
4	1745129	294657	one-to-one	1	1
4	1745129	578398	one-to-one	1	1
4	1745129	641085	one-to-one	1	1
4	1745129	647422	one-to-one	1	1
4	1745129	660014	one-to-one	1	1
4	1745129	666121	one-to-one	1	1
4	1745129	682123	one-to-one	1	1
4	1745129	827210	one-to-one	1	1
4	1745132	1289595	many-to-many	1	13
4	1745132	1292382	many-to-many	1	13
4	1745132	1293075	many-to-many	1	13
4	1745132	1293349	many-to-many	1	13
4	1745132	1293354	many-to-many	1	13
4	1745132	1295031	many-to-many	1	13
4	1745132	1296300	many-to-many	1	13
4	1745132	188526	many-to-many	1	13
4	1745132	188551	many-to-many	1	13
4	1745132	199173	one-to-many	1	13
4	1745132	293242	one-to-many	1	13
4	1745132	570206	one-to-many	1	13
4	1745132	641024	one-to-many	1	13
4	1745132	647222	one-to-many	1	13
4	1745132	660735	one-to-one	1	13
4	1745132	679015	one-to-many	1	13
4	1745132	680971	many-to-many	1	13
4	1745132	684979	many-to-many	1	13
4	1745132	824486	one-to-many	1	13
4	1745138	1296286	one-to-many	1	2
4	1745138	293149	many-to-many	0.5	2
4	1745138	297421	many-to-many	0.5	2
4	1745138	661187	many-to-many	0.5	2
4	1745138	661353	many-to-many	0.5	2
4	1745138	673719	one-to-many	0.5	2
4	1745138	824943	one-to-many	1	2
4	1745139	191001	one-to-many	1	3
4	1745139	202966	one-to-many	1	3
4	1745139	299668	one-to-many	1	3
4	1745139	574966	one-to-many	1	3
4	1745139	643201	one-to-many	1	3
4	1745139	644339	many-to-many	1	3
4	1745139	655512	many-to-many	1	3
4	1745139	662736	one-to-one	1	3
4	1745139	669275	one-to-many	1	3
4	1745139	685023	one-to-many	1	3
4	1745139	827776	one-to-many	1	3
4	1745140	1295128	one-to-one	1	3
4	1745140	189851	one-to-one	0.75	4
4	1745140	197978	one-to-one	1	4
4	1745140	306408	one-to-one	0.75	4
4	1745140	575160	one-to-one	1	3
4	1745140	637129	one-to-one	1	4
4	1745140	654268	one-to-one	1	3
4	1745140	660932	one-to-one	1	3
4	1745140	683537	one-to-one	0.8	5
4	1745140	825843	one-to-one	0.75	4
4	1745142	645198	one-to-many	1	2
4	1745143	665136	one-to-one	1	4
4	1745144	1295130	one-to-one	1	2
4	1745144	189966	one-to-one	1	2
4	1745144	197571	one-to-one	1	2
4	1745144	306424	one-to-one	1	2
4	1745144	578981	one-to-one	1	2
4	1745144	640422	one-to-one	1	2
4	1745144	646068	one-to-one	1	2
4	1745144	662362	one-to-one	1	3
4	1745144	675421	one-to-one	1	2
4	1745147	1296179	one-to-one	1	2
4	1745147	661916	one-to-one	1	1
4	1745150	1294044	one-to-one	1	4
4	1745150	188319	one-to-one	1	4
4	1745150	203622	one-to-one	1	4
4	1745150	302245	one-to-one	1	4
4	1745150	570292	one-to-one	1	4
4	1745150	641783	one-to-one	1	4
4	1745150	649430	one-to-one	1	4
4	1745150	664694	one-to-one	1	5
4	1745150	671394	one-to-one	1	4
4	1745150	680331	many-to-one	1	4
4	1745150	684912	many-to-one	1	4
4	1745150	829722	one-to-one	0.8	5
4	1745153	827258	one-to-one	1	2
4	1745160	190822	one-to-one	1	2
4	1745160	197234	one-to-one	1	2
4	1745160	296094	one-to-one	1	2
4	1745160	570783	one-to-one	1	2
4	1745160	643116	one-to-one	1	2
4	1745160	658629	one-to-one	1	2
4	1745160	674217	one-to-one	1	2
4	1745160	683148	one-to-one	1	2
4	1745160	831246	one-to-one	1	2
4	1745163	1292246	one-to-many	1	6
4	1745163	192181	one-to-many	1	5
4	1745163	202853	one-to-many	1	5
4	1745163	291765	one-to-many	1	5
4	1745163	570685	one-to-many	1	5
4	1745163	640895	one-to-many	1	5
4	1745163	662128	one-to-many	1	5
4	1745163	679768	one-to-many	1	5
4	1745163	680776	many-to-many	1	5
4	1745163	682296	many-to-many	1	5
4	1745167	1289885	one-to-one	1	1
4	1745167	188305	one-to-one	1	1
4	1745167	201076	one-to-one	1	1
4	1745167	294509	one-to-one	1	1
4	1745167	578318	one-to-one	1	1
4	1745167	637545	one-to-one	1	1
4	1745167	663646	one-to-one	1	1
4	1745167	670043	one-to-one	1	1
4	1745167	680500	one-to-one	1	1
4	1745167	827771	one-to-one	1	1
4	1745176	647868	one-to-many	0.5	2
4	1745181	643026	many-to-one	1	1
4	1745181	647348	many-to-one	0.5	2
4	1745181	647545	many-to-one	0.5	2
4	1745181	683014	many-to-one	1	1
4	1745181	829854	many-to-one	0.5	2
4	1745183	638949	one-to-many	0.5	2
4	1745190	1293598	one-to-many	1	5
4	1745190	190009	one-to-many	1	5
4	1745190	197369	one-to-many	1	5
4	1745190	291218	one-to-many	1	5
4	1745190	578802	one-to-many	1	5
4	1745190	642789	one-to-many	1	5
4	1745190	646267	one-to-many	1	5
4	1745190	660648	one-to-many	1	5
4	1745190	672234	one-to-many	1	1
4	1745190	684146	one-to-many	1	4
4	1745190	825109	one-to-many	1	5
4	1745195	1290751	one-to-one	1	2
4	1745195	205864	one-to-one	1	1
4	1745195	300783	one-to-one	1	1
4	1745195	575018	one-to-one	1	1
4	1745195	679208	one-to-one	1	1
4	1745195	683781	one-to-one	1	1
4	1745195	830413	one-to-one	1	1
4	1745199	191966	one-to-one	1	1
4	1745199	205757	one-to-one	1	3
4	1745199	300053	one-to-one	1	3
4	1745199	570344	one-to-one	1	1
4	1745199	641966	one-to-one	1	1
4	1745199	675221	one-to-one	1	1
4	1745199	828885	one-to-one	1	1
4	1745202	201452	one-to-one	1	1
4	1745203	662867	many-to-many	1	2
4	1745203	664399	many-to-many	1	1
4	1745203	666372	many-to-many	1	2
4	1745203	666676	many-to-many	0.5	2
4	1745203	668105	many-to-many	0.5	2
4	1745203	669615	many-to-many	0.5	2
4	1745206	1294611	one-to-one	1	3
4	1745206	659875	many-to-one	1	3
4	1745206	662201	many-to-one	1	3
4	1745206	824100	one-to-many	1	3
4	1745207	1294610	one-to-one	1	1
4	1745207	187733	one-to-one	1	1
4	1745207	206747	one-to-one	1	1
4	1745207	293203	one-to-one	1	1
4	1745207	573153	one-to-one	1	1
4	1745207	638325	one-to-one	1	1
4	1745207	652474	many-to-one	1	1
4	1745207	656401	many-to-one	1	1
4	1745207	658046	many-to-one	1	1
4	1745207	659876	many-to-one	1	1
4	1745207	662200	many-to-one	1	1
4	1745207	668688	one-to-one	1	1
4	1745207	684729	one-to-one	1	1
4	1745207	824101	one-to-one	1	1
4	1745209	1292731	one-to-one	1	1
4	1745209	190805	one-to-one	1	1
4	1745209	198257	one-to-one	1	1
4	1745209	294833	one-to-one	1	1
4	1745209	639353	one-to-one	1	1
4	1745209	649532	one-to-one	1	1
4	1745209	664607	one-to-one	1	1
4	1745209	827646	one-to-one	1	1
4	1745210	189391	one-to-one	1	1
4	1745210	199313	one-to-one	1	1
4	1745210	300681	one-to-one	1	1
4	1745210	575017	one-to-one	1	1
4	1745210	638193	one-to-one	1	1
4	1745210	649327	many-to-one	1	1
4	1745210	656147	many-to-one	1	1
4	1745210	674147	one-to-one	1	1
4	1745210	682261	one-to-one	1	1
4	1745210	829179	one-to-one	1	1
4	1745211	682598	one-to-one	0.5	2
4	1745211	824368	one-to-one	1	1
4	1745213	1294151	one-to-one	1	2
4	1745213	661654	one-to-one	1	1
4	1745216	653710	one-to-many	1	1
4	1745219	829669	one-to-one	1	1
4	1745220	662867	many-to-many	1	1
4	1745220	664399	many-to-many	1	1
4	1745220	666372	one-to-many	1	2
4	1745223	1296437	one-to-many	1	3
4	1745223	188239	one-to-many	1	3
4	1745223	198219	one-to-many	1	3
4	1745223	298419	one-to-many	1	3
4	1745223	570273	one-to-one	1	2
4	1745223	642907	one-to-many	1	3
4	1745223	649953	one-to-many	1	3
4	1745223	663372	one-to-many	1	1
4	1745223	677919	one-to-many	1	3
4	1745223	684858	one-to-many	1	3
4	1745223	823753	one-to-many	0.667	3
4	1745224	1289226	one-to-one	1	1
4	1745224	201843	one-to-one	1	1
4	1745224	292279	one-to-one	1	1
4	1745224	576506	many-to-one	1	1
4	1745224	577021	many-to-one	1	1
4	1745224	660421	many-to-one	1	1
4	1745224	663003	many-to-one	1	2
4	1745224	677550	one-to-one	1	1
4	1745224	829424	many-to-one	1	1
4	1745224	830989	many-to-many	1	1
4	1745226	1295799	one-to-one	1	1
4	1745226	295384	one-to-one	1	1
4	1745228	1291204	many-to-many	0.667	3
4	1745228	206510	one-to-many	0.5	2
4	1745228	295278	many-to-many	0.5	2
4	1745228	573190	one-to-many	0.667	3
4	1745228	659683	one-to-many	1	2
4	1745228	667915	many-to-many	1	2
4	1745228	684199	one-to-many	1	3
4	1745228	828622	many-to-many	0.5	2
4	1745229	1291405	one-to-one	1	1
4	1745229	188126	many-to-one	1	1
4	1745229	193196	many-to-one	1	1
4	1745229	202797	one-to-one	1	1
4	1745229	298938	one-to-one	1	1
4	1745229	573631	one-to-one	1	1
4	1745229	638806	one-to-one	1	1
4	1745229	653328	one-to-one	1	1
4	1745229	659682	one-to-one	1	1
4	1745229	673275	one-to-one	1	1
4	1745229	684200	one-to-one	1	1
4	1745229	831258	one-to-one	1	1
4	1745230	1292246	one-to-many	1	5
4	1745230	192181	one-to-many	1	5
4	1745230	202853	one-to-many	1	5
4	1745230	291765	one-to-many	1	5
4	1745230	570685	one-to-many	1	5
4	1745230	640895	one-to-many	1	5
4	1745230	662128	one-to-many	1	5
4	1745230	679768	one-to-many	1	5
4	1745230	680776	many-to-many	1	5
4	1745230	682296	many-to-many	1	5
4	1745233	1294438	one-to-one	1	2
4	1745233	191378	one-to-one	1	1
4	1745233	197737	one-to-one	1	1
4	1745233	305448	one-to-one	1	1
4	1745233	573347	one-to-one	1	1
4	1745233	640857	one-to-one	1	1
4	1745233	645269	one-to-one	1	1
4	1745233	665375	one-to-one	1	1
4	1745233	677319	one-to-one	1	1
4	1745233	682610	one-to-one	1	1
4	1745233	828777	one-to-one	1	1
4	1745234	188813	one-to-one	0.5	2
4	1745234	196904	one-to-one	0.667	3
4	1745234	300224	one-to-one	0.5	2
4	1745234	570345	one-to-one	0.5	2
4	1745234	643238	one-to-one	0.5	2
4	1745234	649751	one-to-one	0.5	2
4	1745234	673217	one-to-one	0.5	2
4	1745234	681234	many-to-one	0.5	2
4	1745234	681691	many-to-one	0.5	2
4	1745234	829042	many-to-one	0.5	2
4	1745234	830502	many-to-one	0.5	2
4	1745240	1291064	one-to-one	1	1
4	1745240	192310	one-to-one	1	1
4	1745240	203830	one-to-one	1	1
4	1745240	295676	one-to-one	1	1
4	1745240	575631	one-to-one	1	1
4	1745240	640089	one-to-one	1	1
4	1745240	652818	one-to-one	1	1
4	1745240	660794	one-to-one	1	1
4	1745240	678174	one-to-one	1	1
4	1745240	683202	many-to-one	1	1
4	1745240	683843	many-to-one	1	1
4	1745240	825024	one-to-one	1	1
4	1745246	1294438	one-to-one	1	1
4	1745246	191378	one-to-one	1	1
4	1745246	197737	one-to-one	1	1
4	1745246	305448	one-to-one	1	1
4	1745246	573347	one-to-one	1	1
4	1745246	640857	one-to-one	1	1
4	1745246	645269	one-to-one	1	1
4	1745246	665375	one-to-one	1	1
4	1745246	677319	one-to-one	1	1
4	1745246	682610	one-to-one	1	1
4	1745246	828777	one-to-one	1	1
4	1745251	1295180	one-to-one	1	2
4	1745251	658603	one-to-one	1	1
4	1745251	663854	one-to-one	1	1
4	1745251	682514	one-to-many	1	2
4	1745251	828973	one-to-one	1	1
4	1745252	653710	one-to-many	0.5	2
4	1745253	827093	one-to-one	1	1
4	1745260	188116	many-to-many	1	2
4	1745260	188128	many-to-many	1	2
4	1745260	640374	one-to-many	1	2
4	1745260	645237	one-to-many	1	2
4	1745260	661471	many-to-one	1	2
4	1745260	661635	many-to-one	1	2
4	1745260	665044	many-to-one	1	2
4	1745260	680882	one-to-many	1	2
4	1745260	826386	one-to-many	1	2
4	1745262	190766	one-to-many	1	1
4	1745262	199795	one-to-many	1	2
4	1745262	305503	one-to-many	1	2
4	1745262	639797	many-to-many	1	2
4	1745262	641370	many-to-many	1	2
4	1745262	675499	one-to-many	1	2
4	1745262	684443	one-to-many	1	2
4	1745269	1294429	one-to-many	1	3
4	1745269	188018	one-to-many	1	2
4	1745269	200687	one-to-many	0.667	3
4	1745269	295571	one-to-many	0.667	3
4	1745269	570062	one-to-many	1	2
4	1745269	640280	one-to-many	1	3
4	1745269	658395	one-to-many	1	3
4	1745269	661826	one-to-many	1	1
4	1745269	672724	one-to-many	1	2
4	1745269	683351	many-to-many	1	2
4	1745269	683406	many-to-many	1	2
4	1745269	685112	many-to-many	0.667	3
4	1745269	828108	one-to-many	1	2
4	1745275	570384	many-to-many	0.5	2
4	1745275	680820	one-to-many	1	1
4	1745275	824693	many-to-one	1	1
4	1745275	825832	many-to-many	1	1
4	1745276	303728	one-to-many	1	1
4	1745276	664962	one-to-many	1	1
4	1745277	199017	many-to-many	0.941	17
4	1745277	207215	many-to-many	0.941	17
4	1745277	302639	one-to-many	0.941	17
4	1745277	578226	one-to-many	0.941	17
4	1745277	637095	one-to-many	0.941	17
4	1745277	663765	many-to-many	1	17
4	1745277	665429	many-to-many	1	17
4	1745277	665430	many-to-many	1	17
4	1745277	666989	many-to-many	0.941	17
4	1745277	673802	many-to-many	0.941	17
4	1745277	675673	many-to-many	0.941	17
4	1745278	199017	many-to-many	0.941	17
4	1745278	207215	many-to-many	0.941	17
4	1745278	302639	one-to-many	0.941	17
4	1745278	578226	one-to-many	0.941	17
4	1745278	637095	one-to-many	0.941	17
4	1745278	663765	many-to-many	1	17
4	1745278	665429	many-to-many	1	17
4	1745278	665430	many-to-many	1	17
4	1745278	666989	many-to-many	0.941	17
4	1745278	673802	many-to-many	0.941	17
4	1745278	675673	many-to-many	0.941	17
4	1745281	1290901	many-to-one	1	1
4	1745281	1294230	many-to-one	1	1
4	1745281	574039	one-to-one	1	1
4	1745281	646950	many-to-one	1	1
4	1745281	652461	many-to-one	1	1
4	1745281	667287	one-to-one	1	1
4	1745281	683417	one-to-one	1	1
4	1745284	574422	one-to-one	1	1
4	1745287	1292348	one-to-one	1	4
4	1745287	204854	one-to-one	0.667	3
4	1745287	302307	one-to-one	0.667	3
4	1745287	574580	one-to-one	0.667	3
4	1745287	659783	many-to-one	1	4
4	1745287	663454	many-to-one	1	3
4	1745287	669094	one-to-one	0.667	3
4	1745287	684913	one-to-many	1	3
4	1745291	1292718	one-to-one	1	13
4	1745291	190534	one-to-one	1	13
4	1745291	206929	one-to-one	1	13
4	1745291	303238	one-to-one	1	13
4	1745291	573216	one-to-one	1	13
4	1745291	637779	one-to-one	1	13
4	1745291	657032	one-to-one	1	13
4	1745291	665435	one-to-one	1	13
4	1745291	668899	one-to-one	1	13
4	1745291	682605	one-to-one	1	13
4	1745291	827427	one-to-one	1	13
4	1745293	1296541	one-to-one	1	2
4	1745293	190791	one-to-one	0.667	3
4	1745293	205599	one-to-one	0.667	3
4	1745293	304929	one-to-one	1	2
4	1745293	573473	one-to-one	0.667	3
4	1745293	640538	one-to-one	1	2
4	1745293	647213	one-to-one	1	1
4	1745293	664562	one-to-one	0.667	3
4	1745293	676772	one-to-one	0.667	3
4	1745293	682578	many-to-one	1	2
4	1745293	683768	many-to-one	0.667	3
4	1745293	826830	one-to-one	1	2
4	1745295	647868	one-to-many	0.5	2
4	1745300	1291327	one-to-one	1	2
4	1745300	190714	one-to-one	1	2
4	1745300	197514	one-to-one	1	2
4	1745300	299335	one-to-one	1	2
4	1745300	573757	one-to-one	1	2
4	1745300	639515	one-to-one	1	2
4	1745300	655254	one-to-one	1	2
4	1745300	662725	one-to-one	1	2
4	1745300	680573	one-to-one	1	2
4	1745300	831386	one-to-many	0.5	2
4	1745302	198275	one-to-one	1	1
4	1745302	293443	one-to-one	0.5	2
4	1745302	569918	one-to-one	0.5	2
4	1745302	674357	one-to-one	1	1
4	1745302	826828	one-to-many	1	2
4	1745303	299731	one-to-many	1	4
4	1745303	643465	one-to-many	0.5	4
4	1745303	662761	many-to-many	1	4
4	1745303	664751	many-to-many	1	4
4	1745303	664770	many-to-many	1	4
4	1745303	682504	many-to-many	1	4
4	1745303	683252	many-to-many	1	4
4	1745303	684188	many-to-many	1	4
4	1745304	299731	one-to-many	1	4
4	1745304	643465	one-to-many	0.5	4
4	1745304	662761	many-to-many	1	4
4	1745304	664751	many-to-many	1	4
4	1745304	664770	many-to-many	1	4
4	1745304	682504	many-to-many	1	4
4	1745304	683252	many-to-many	1	4
4	1745304	684188	many-to-many	1	4
4	1745312	1289392	one-to-one	0.5	2
4	1745312	188431	one-to-many	1	1
4	1745312	200817	one-to-one	0.5	2
4	1745312	671795	one-to-many	1	1
4	1745312	680131	one-to-many	0.5	2
4	1745312	829866	one-to-one	0.5	2
4	1745313	1294165	one-to-one	1	14
4	1745313	660155	one-to-one	1	16
4	1745313	680968	one-to-one	1	14
4	1745314	1291643	one-to-one	1	1
4	1745314	191593	one-to-one	1	1
4	1745314	570017	one-to-one	1	2
4	1745314	636958	one-to-one	1	1
4	1745314	662445	one-to-one	1	1
4	1745314	680823	one-to-one	1	1
4	1745314	826937	one-to-one	1	2
4	1745322	199567	one-to-one	1	1
4	1745325	1293658	one-to-one	1	1
4	1745325	204266	one-to-one	1	1
4	1745325	297149	one-to-one	1	1
4	1745325	570714	one-to-one	1	1
4	1745325	642037	one-to-one	1	1
4	1745325	660253	one-to-one	1	1
4	1745325	669667	one-to-one	1	1
4	1745325	683391	one-to-one	1	2
4	1745325	830440	one-to-one	1	1
4	1745329	1294034	one-to-one	1	2
4	1745329	190314	one-to-one	1	1
4	1745329	201238	one-to-one	1	1
4	1745329	298050	one-to-one	1	1
4	1745329	575819	one-to-one	1	1
4	1745329	640373	one-to-one	1	1
4	1745329	653744	one-to-one	1	1
4	1745329	659982	one-to-one	1	1
4	1745329	679516	one-to-one	1	1
4	1745329	681204	one-to-one	1	1
4	1745329	824159	one-to-one	1	1
4	1745346	190622	many-to-one	1	2
4	1745346	192463	many-to-one	1	2
4	1745346	638723	one-to-one	1	2
4	1745346	657426	one-to-one	1	2
4	1745346	681713	one-to-one	1	2
4	1745346	827708	one-to-one	1	2
4	1745347	1289979	one-to-one	1	1
4	1745347	190431	one-to-one	1	1
4	1745347	199873	one-to-one	1	1
4	1745347	638090	one-to-one	1	1
4	1745347	660645	one-to-one	1	1
4	1745347	666625	one-to-one	1	1
