109	{"9913": 1, "9615": 2, "9595": 3, "9606": 3, "10090": 3, "9598": 3, "10116": 3, "13616": 4, "9031": 5, "8364": 6, "7955": 7, "7918": 7, "8090": 7, "7719": 8, "7739": 9, "7165": 10, "6239": 10, "7227": 10, "6412": 10, "6945": 10, "7070": 10, "45351": 11, "431895": 12, "330879": 13, "684364": 13, "237561": 13, "214684": 13, "367110": 13, "321614": 13, "418459": 13, "4896": 13, "665079": 13, "237631": 13, "4952": 13, "559292": 13, "352472": 14, "3702": 15, "3055": 15, "4577": 15, "39947": 15, "5888": 15, "3218": 15, "164328": 15, "36329": 15, "296543": 15, "5741": 16, "347515": 16, "412133": 16, "64091": 17, "374847": 17, "188937": 17, "243232": 17, "436308": 17, "69014": 17, "273057": 17, "224308": 18, "224911": 18, "224324": 18, "226186": 18, "324602": 18, "272561": 18, "243230": 18, "515635": 18, "511145": 18, "190304": 18, "243231": 18, "251221": 18, "85962": 18, "189518": 18, "243273": 18, "83332": 18, "122586": 18, "208964": 18, "243090": 18, "100226": 18, "1148": 18, "243274": 18, "289376": 18}	4217173dacf7d266ce1fad88c83dcf23
110	{"243230": 1, "224308": 2, "224911": 2, "226186": 2, "272561": 2, "511145": 2, "190304": 2, "251221": 2, "85962": 2, "189518": 2, "243273": 2, "83332": 2, "122586": 2, "208964": 2, "243090": 2, "100226": 2, "1148": 2, "243231": 3, "289376": 3, "324602": 4, "224324": 5, "515635": 6, "243274": 6, "7165": 7, "3702": 7, "330879": 7, "684364": 7, "9913": 7, "7739": 7, "6239": 7, "237561": 7, "9615": 7, "9031": 7, "3055": 7, "7719": 7, "214684": 7, "7955": 7, "352472": 7, "7227": 7, "5741": 7, "9595": 7, "64091": 7, "6412": 7, "9606": 7, "6945": 7, "374847": 7, "347515": 7, "7918": 7, "4577": 7, "188937": 7, "243232": 7, "431895": 7, "13616": 7, "10090": 7, "45351": 7, "367110": 7, "436308": 7, "8090": 7, "39947": 7, "9598": 7, "5888": 7, "321614": 7, "3218": 7, "164328": 7, "36329": 7, "418459": 7, "69014": 7, "10116": 7, "4896": 7, "665079": 7, "273057": 7, "296543": 7, "7070": 7, "412133": 7, "237631": 7, "8364": 7, "4952": 7, "559292": 7}	5de8803a39e85bdb3dd23494176432c1
111	{"559292": 1, "418459": 2, "684364": 3, "7165": 4, "7739": 4, "6239": 4, "7719": 4, "7227": 4, "9595": 4, "6412": 4, "9606": 4, "6945": 4, "431895": 4, "45351": 4, "7070": 4, "8364": 4, "352472": 5, "3702": 6, "3055": 6, "4577": 6, "39947": 6, "5888": 6, "3218": 6, "164328": 6, "36329": 6, "296543": 6, "5741": 7, "347515": 7, "412133": 7}	38201da380f3dd6c15bc0e74519a21c5
11	{"224911": 1, "511145": 2, "122586": 2, "208964": 2, "251221": 3, "1148": 3, "226186": 4, "224308": 5, "190304": 5, "85962": 5, "243273": 5, "83332": 6, "100226": 6, "189518": 7, "272561": 8, "243090": 8, "243230": 9, "243231": 10, "289376": 10, "324602": 11, "224324": 12, "515635": 13, "243274": 13, "7165": 14, "3702": 14, "330879": 14, "684364": 14, "9913": 14, "7739": 14, "6239": 14, "237561": 14, "9615": 14, "9031": 14, "3055": 14, "7719": 14, "214684": 14, "7955": 14, "352472": 14, "7227": 14, "5741": 14, "9595": 14, "64091": 14, "6412": 14, "9606": 14, "6945": 14, "374847": 14, "347515": 14, "7918": 14, "4577": 14, "188937": 14, "243232": 14, "431895": 14, "13616": 14, "10090": 14, "45351": 14, "367110": 14, "436308": 14, "8090": 14, "39947": 14, "9598": 14, "5888": 14, "321614": 14, "3218": 14, "164328": 14, "36329": 14, "418459": 14, "69014": 14, "10116": 14, "4896": 14, "665079": 14, "273057": 14, "296543": 14, "7070": 14, "412133": 14, "237631": 14, "8364": 14, "4952": 14, "559292": 14}	a4bafd92e68c5fa933209c4cbdf691aa
112	{"272561": 1, "224308": 2, "224911": 2, "224324": 2, "226186": 2, "515635": 2, "511145": 2, "190304": 2, "243231": 2, "85962": 2, "189518": 2, "243273": 2, "122586": 2, "208964": 2, "243274": 2, "289376": 2, "251221": 3, "1148": 3, "243230": 4, "243090": 4, "324602": 5, "83332": 6, "100226": 6}	a95f44882ed867cacc330c462a00fdb4
113	{"418459": 1, "559292": 2, "684364": 3, "7165": 4, "7739": 4, "6239": 4, "7719": 4, "7227": 4, "9595": 4, "6412": 4, "9606": 4, "6945": 4, "431895": 4, "45351": 4, "7070": 4, "8364": 4, "352472": 5, "3702": 6, "3055": 6, "4577": 6, "39947": 6, "5888": 6, "3218": 6, "164328": 6, "36329": 6, "296543": 6, "5741": 7, "347515": 7, "412133": 7}	2f14c9ce7abad69c0e9eca318e7cf083
114	{"665079": 1, "367110": 2, "321614": 3, "330879": 4, "237561": 5, "4952": 5, "559292": 5, "4896": 6, "214684": 7, "418459": 7, "237631": 7, "684364": 8, "7165": 9, "9913": 9, "7739": 9, "6239": 9, "9615": 9, "9031": 9, "7719": 9, "7955": 9, "7227": 9, "9595": 9, "6412": 9, "9606": 9, "6945": 9, "7918": 9, "431895": 9, "13616": 9, "10090": 9, "45351": 9, "8090": 9, "9598": 9, "10116": 9, "7070": 9, "8364": 9, "352472": 10, "3702": 11, "3055": 11, "4577": 11, "39947": 11, "5888": 11, "3218": 11, "164328": 11, "36329": 11, "296543": 11, "5741": 12, "347515": 12, "412133": 12, "64091": 13, "374847": 13, "188937": 13, "243232": 13, "436308": 13, "69014": 13, "273057": 13, "224308": 14, "224911": 14, "224324": 14, "226186": 14, "324602": 14, "272561": 14, "243230": 14, "515635": 14, "511145": 14, "190304": 14, "243231": 14, "251221": 14, "85962": 14, "189518": 14, "243273": 14, "83332": 14, "122586": 14, "208964": 14, "243090": 14, "100226": 14, "1148": 14, "243274": 14, "289376": 14}	f6f4334ea7c7a65a9314005698f57e2d
115	{"224308": 1, "224911": 2, "224324": 2, "226186": 2, "515635": 2, "511145": 2, "190304": 2, "243231": 2, "85962": 2, "189518": 2, "243273": 2, "122586": 2, "208964": 2, "243274": 2, "289376": 2, "272561": 3, "251221": 4, "1148": 4, "243230": 5, "243090": 5, "324602": 6, "83332": 7, "100226": 7}	6841c57c8ac5dad2e1ae1da8e6708e14
116	{"347515": 1, "5741": 2, "412133": 2, "7165": 3, "3702": 3, "684364": 3, "7739": 3, "6239": 3, "3055": 3, "7719": 3, "352472": 3, "7227": 3, "9595": 3, "6412": 3, "9606": 3, "6945": 3, "4577": 3, "431895": 3, "45351": 3, "39947": 3, "5888": 3, "3218": 3, "164328": 3, "36329": 3, "418459": 3, "296543": 3, "7070": 3, "8364": 3, "559292": 3}	b94e6bac2f7ec0c25f6b1acac7c5e002
117	{"3055": 1, "3702": 2, "4577": 2, "39947": 2, "3218": 2, "5888": 3, "164328": 3, "36329": 3, "296543": 3, "7165": 4, "684364": 4, "7739": 4, "6239": 4, "7719": 4, "352472": 4, "7227": 4, "9595": 4, "6412": 4, "9606": 4, "6945": 4, "431895": 4, "45351": 4, "418459": 4, "7070": 4, "8364": 4, "559292": 4, "5741": 5, "347515": 5, "412133": 5}	caada587d63b66a282d760b915141d49
118	{"347515": 1, "5741": 2, "412133": 2, "7165": 3, "3702": 3, "330879": 3, "684364": 3, "9913": 3, "7739": 3, "6239": 3, "237561": 3, "9615": 3, "9031": 3, "3055": 3, "7719": 3, "214684": 3, "7955": 3, "352472": 3, "7227": 3, "9595": 3, "6412": 3, "9606": 3, "6945": 3, "7918": 3, "4577": 3, "431895": 3, "13616": 3, "10090": 3, "45351": 3, "367110": 3, "8090": 3, "39947": 3, "9598": 3, "5888": 3, "321614": 3, "3218": 3, "164328": 3, "36329": 3, "418459": 3, "10116": 3, "4896": 3, "665079": 3, "296543": 3, "7070": 3, "237631": 3, "8364": 3, "4952": 3, "559292": 3, "64091": 4, "374847": 4, "188937": 4, "243232": 4, "436308": 4, "69014": 4, "273057": 4, "224308": 5, "224911": 5, "224324": 5, "226186": 5, "324602": 5, "272561": 5, "243230": 5, "515635": 5, "511145": 5, "190304": 5, "243231": 5, "251221": 5, "85962": 5, "189518": 5, "243273": 5, "83332": 5, "122586": 5, "208964": 5, "243090": 5, "100226": 5, "1148": 5, "243274": 5, "289376": 5}	21b2aaa92aed5a7be096f1a1418885a6
119	{"39947": 1, "4577": 2, "3702": 3, "3218": 4, "3055": 5, "5888": 6, "164328": 6, "36329": 6, "296543": 6, "7165": 7, "330879": 7, "684364": 7, "9913": 7, "7739": 7, "6239": 7, "237561": 7, "9615": 7, "9031": 7, "7719": 7, "214684": 7, "7955": 7, "352472": 7, "7227": 7, "9595": 7, "6412": 7, "9606": 7, "6945": 7, "7918": 7, "431895": 7, "13616": 7, "10090": 7, "45351": 7, "367110": 7, "8090": 7, "9598": 7, "321614": 7, "418459": 7, "10116": 7, "4896": 7, "665079": 7, "7070": 7, "237631": 7, "8364": 7, "4952": 7, "559292": 7, "5741": 8, "347515": 8, "412133": 8, "64091": 9, "374847": 9, "188937": 9, "243232": 9, "436308": 9, "69014": 9, "273057": 9, "224308": 10, "224911": 10, "224324": 10, "226186": 10, "324602": 10, "272561": 10, "243230": 10, "515635": 10, "511145": 10, "190304": 10, "243231": 10, "251221": 10, "85962": 10, "189518": 10, "243273": 10, "83332": 10, "122586": 10, "208964": 10, "243090": 10, "100226": 10, "1148": 10, "243274": 10, "289376": 10}	23df6a86817ef9a07fa2eba46b2691d1
120	{"9606": 1, "9595": 2, "8364": 3, "7719": 4, "7739": 5, "7165": 6, "6239": 6, "7227": 6, "6412": 6, "6945": 6, "7070": 6, "45351": 7, "431895": 8, "684364": 9, "418459": 9, "559292": 9, "352472": 10, "3702": 11, "3055": 11, "4577": 11, "39947": 11, "5888": 11, "3218": 11, "164328": 11, "36329": 11, "296543": 11, "5741": 12, "347515": 12, "412133": 12}	6626d8ac0ebc23c30efe819a039c05be
121	{"515635": 1, "243274": 2, "224324": 3, "190304": 3, "243273": 3, "226186": 4, "224911": 5, "511145": 5, "243231": 5, "85962": 5, "189518": 5, "122586": 5, "208964": 5, "289376": 5, "224308": 6, "272561": 7, "251221": 8, "1148": 8, "243230": 9, "243090": 9, "324602": 10, "83332": 11, "100226": 11}	7d5ce45f650857fc659c653449b2c4bf
122	{"243090": 1, "243230": 2, "224308": 3, "224911": 3, "224324": 3, "226186": 3, "272561": 3, "515635": 3, "511145": 3, "190304": 3, "243231": 3, "251221": 3, "85962": 3, "189518": 3, "243273": 3, "122586": 3, "208964": 3, "1148": 3, "243274": 3, "289376": 3, "324602": 4, "83332": 5, "100226": 5}	efb36106cf0f9a3602e36ac7c04abed8
123	{"6412": 1, "7165": 2, "7227": 2, "6945": 2, "7070": 2, "6239": 3, "9913": 4, "7739": 4, "9615": 4, "9031": 4, "7719": 4, "7955": 4, "9595": 4, "9606": 4, "7918": 4, "13616": 4, "10090": 4, "8090": 4, "9598": 4, "10116": 4, "8364": 4, "45351": 5, "431895": 6, "330879": 7, "684364": 7, "237561": 7, "214684": 7, "367110": 7, "321614": 7, "418459": 7, "4896": 7, "665079": 7, "237631": 7, "4952": 7, "559292": 7, "352472": 8, "3702": 9, "3055": 9, "4577": 9, "39947": 9, "5888": 9, "3218": 9, "164328": 9, "36329": 9, "296543": 9, "5741": 10, "347515": 10, "412133": 10, "64091": 11, "374847": 11, "188937": 11, "243232": 11, "436308": 11, "69014": 11, "273057": 11, "224308": 12, "224911": 12, "224324": 12, "226186": 12, "324602": 12, "272561": 12, "243230": 12, "515635": 12, "511145": 12, "190304": 12, "243231": 12, "251221": 12, "85962": 12, "189518": 12, "243273": 12, "83332": 12, "122586": 12, "208964": 12, "243090": 12, "100226": 12, "1148": 12, "243274": 12, "289376": 12}	4dae1b773b976afe551b88af101f6264
124	{"684364": 1, "418459": 2, "559292": 2, "7165": 3, "7739": 3, "6239": 3, "7719": 3, "7227": 3, "9595": 3, "6412": 3, "9606": 3, "6945": 3, "431895": 3, "45351": 3, "7070": 3, "8364": 3, "352472": 4, "3702": 5, "3055": 5, "4577": 5, "39947": 5, "5888": 5, "3218": 5, "164328": 5, "36329": 5, "296543": 5, "5741": 6, "347515": 6, "412133": 6}	a4b2836f94e61b1f8798aa9873e84589
125	{"321614": 1, "367110": 2, "665079": 2, "330879": 3, "237561": 4, "4952": 4, "559292": 4, "4896": 5, "214684": 6, "418459": 6, "237631": 6, "684364": 7}	c87102dfeebcab8122943b3e5196e326
126	{"243273": 1, "224324": 2, "190304": 3, "515635": 4, "243274": 4, "226186": 5, "224911": 6, "511145": 6, "243231": 6, "85962": 6, "189518": 6, "122586": 6, "208964": 6, "289376": 6, "224308": 7, "272561": 8, "251221": 9, "1148": 9, "243230": 10, "243090": 10, "324602": 11, "83332": 12, "100226": 12}	e57a0120a78da41b1a8a885db25a5c17
127	{"122586": 1, "511145": 2, "208964": 2, "224911": 3, "251221": 4, "1148": 4, "226186": 5, "224308": 6, "190304": 6, "85962": 6, "243273": 6, "83332": 7, "100226": 7, "189518": 8, "272561": 9, "243090": 9, "243230": 10, "243231": 11, "289376": 11, "324602": 12, "224324": 13, "515635": 14, "243274": 14, "7165": 15, "3702": 15, "330879": 15, "684364": 15, "9913": 15, "7739": 15, "6239": 15, "237561": 15, "9615": 15, "9031": 15, "3055": 15, "7719": 15, "214684": 15, "7955": 15, "352472": 15, "7227": 15, "5741": 15, "9595": 15, "64091": 15, "6412": 15, "9606": 15, "6945": 15, "374847": 15, "347515": 15, "7918": 15, "4577": 15, "188937": 15, "243232": 15, "431895": 15, "13616": 15, "10090": 15, "45351": 15, "367110": 15, "436308": 15, "8090": 15, "39947": 15, "9598": 15, "5888": 15, "321614": 15, "3218": 15, "164328": 15, "36329": 15, "418459": 15, "69014": 15, "10116": 15, "4896": 15, "665079": 15, "273057": 15, "296543": 15, "7070": 15, "412133": 15, "237631": 15, "8364": 15, "4952": 15, "559292": 15}	795c2570cdf9e7e268b2160b7fff678b
128	{"352472": 1, "7165": 2, "330879": 2, "684364": 2, "9913": 2, "7739": 2, "6239": 2, "237561": 2, "9615": 2, "9031": 2, "7719": 2, "214684": 2, "7955": 2, "7227": 2, "9595": 2, "6412": 2, "9606": 2, "6945": 2, "7918": 2, "431895": 2, "13616": 2, "10090": 2, "45351": 2, "367110": 2, "8090": 2, "9598": 2, "321614": 2, "418459": 2, "10116": 2, "4896": 2, "665079": 2, "7070": 2, "237631": 2, "8364": 2, "4952": 2, "559292": 2, "3702": 3, "3055": 3, "4577": 3, "39947": 3, "5888": 3, "3218": 3, "164328": 3, "36329": 3, "296543": 3, "5741": 4, "347515": 4, "412133": 4, "64091": 5, "374847": 5, "188937": 5, "243232": 5, "436308": 5, "69014": 5, "273057": 5, "224308": 6, "224911": 6, "224324": 6, "226186": 6, "324602": 6, "272561": 6, "243230": 6, "515635": 6, "511145": 6, "190304": 6, "243231": 6, "251221": 6, "85962": 6, "189518": 6, "243273": 6, "83332": 6, "122586": 6, "208964": 6, "243090": 6, "100226": 6, "1148": 6, "243274": 6, "289376": 6}	42b7de0789161249882a3a6d2d8fdcd2
12	{"85962": 1, "224911": 2, "511145": 2, "122586": 2, "208964": 2, "189518": 3, "243231": 4, "289376": 4, "224324": 5, "226186": 5, "515635": 5, "190304": 5, "243273": 5, "243274": 5, "224308": 6, "272561": 7, "251221": 8, "1148": 8, "243230": 9, "243090": 9, "324602": 10, "83332": 11, "100226": 11}	160563113a84ebee211763cdbca09482
129	{"251221": 1, "1148": 2, "224911": 3, "511145": 3, "122586": 3, "208964": 3, "226186": 4, "224308": 5, "190304": 5, "85962": 5, "243273": 5, "83332": 6, "100226": 6, "189518": 7, "272561": 8, "243090": 8, "243230": 9, "243231": 10, "289376": 10, "324602": 11, "224324": 12, "515635": 13, "243274": 13, "7165": 14, "3702": 14, "330879": 14, "684364": 14, "9913": 14, "7739": 14, "6239": 14, "237561": 14, "9615": 14, "9031": 14, "3055": 14, "7719": 14, "214684": 14, "7955": 14, "352472": 14, "7227": 14, "5741": 14, "9595": 14, "64091": 14, "6412": 14, "9606": 14, "6945": 14, "374847": 14, "347515": 14, "7918": 14, "4577": 14, "188937": 14, "243232": 14, "431895": 14, "13616": 14, "10090": 14, "45351": 14, "367110": 14, "436308": 14, "8090": 14, "39947": 14, "9598": 14, "5888": 14, "321614": 14, "3218": 14, "164328": 14, "36329": 14, "418459": 14, "69014": 14, "10116": 14, "4896": 14, "665079": 14, "273057": 14, "296543": 14, "7070": 14, "412133": 14, "237631": 14, "8364": 14, "4952": 14, "559292": 14}	3ee2c6ed8f640948f66a50540b731302
