00bffbd9d4932bcd3bdbd1407e77841e	7	1769780
00c2fca89bff2b2abb17b229459570c9	7	1834993
00c49342badc110b80f3c32b2d7d9c75	4	1749450
00c7622f660fe6cab35efdc7f5f4cd98	8	661542
00cb1fff6f7bc20336a673fd419938e5	4	1749498
00cb8e01c1ca50bd56d8fb0334326643	8	662470
00cbcec91593871e163e9499f47e69f7	4	1747896
00d4e4f63b7a05e5030f6efc2d407b97	7	1789179
00d685da7bb9ee4e0e45ca52c0dd00e2	7	1781288
00d7afb4c02ab8a5cd43679c49647c90	7	1794745
00d7d894eab7492a3ede23dad6bf6199	8	659722
00d926104bfec08ba3a2bfdf781df89b	7	1815492
00db5b8a48924ede2d66b2a6a071362c	7	1822730
00dcf2d9355ea18d2d9c3489d6b9f8b1	4	1745377
00dd43ec18a4476f8b1b094bedc6b8aa	4	1748744
00ddf019050eedb60780fe1c17314d5f	7	1768374
00e4639e5946926f2f59185e2557c278	7	1757773
00e62f93beee37244ac9c649df3be2d7	4	1748641
00e80891e735dfc09797501ce06b74a5	7	1791848
00e81388c44868d9f43611e8390f5b46	7	1807772
00e9a49412e6d23594ed298779dc6fa3	7	1831021
00eac574be68fc3e21748f5afa034c4f	7	1829379
00ef442a4b306a467d4dad53b4ee53d2	4	1745855
00f1e9643d32842851db2ac7b734fb21	7	1809559
00f1f6352782d87a0689dea88ca0c714	7	1773856
00f57551e129a210e4914b5774db51a0	7	1811224
00f5997f491f61ec16142d9046d1ec1a	8	661652
00facdde6ecb0458f129e68709e2f59a	7	1835128
00fadf7a8bfeea2efdad97dd2aa12fa0	4	1745682
00fb3f20cc56e654e325c0bd29731e95	7	1838737
00fb69e2a8f1f0600e7169b0c8cd1402	7	1840204
00fbe1eb93448d41b4b09a5485e8ce63	7	1837717
00fe89b3f9c8259e81cde9a6fd0cae60	8	661103
00ffac4eca0a65659aa0633a23f1b838	8	661502
0100e2095458b65e32566acc4fc616c0	7	1835129
0103cccb7051808732901926749fe265	8	659808
0105bf911cd63339c86c486d02895fcb	4	1745777
010677424ba5e86678c9bfef97316593	8	662043
0106ef15f30aee3940cf3e52d03a7526	7	1836801
010d800bb83f2ec3cd06e2ede697f58f	8	659497
0113414ea7c4448e797a5166213452ab	7	1786535
011413f169e534bc4db19a4779b81244	4	1748122
01142f7f9127a0f0b1ac602b05820d14	7	1803403
0114a758ba6be9bea57f95a848b4cc91	8	662658
011506e9d0c03b56476f789649e34478	7	1839885
011586134f4155c8861e171783ec1064	4	1747169
0118c2ada88dad46efb773877a658431	7	1800533
0118f4c3b2b9fd4702c64e47e0ba0d27	7	1764477
0119a235665ea9fe64c5f54edddc1fad	7	1825637
011afb2fd7ac1b6c06c5c8e2c62a4a12	7	1816694
011c76f39b770c5e5f1acf5024c6bcde	4	1745708
011efc344c9f833466778029c911f836	4	1748780
01209506712dceb5e2d463256e31e7b5	4	1745306
0120add9dfccd2c9a5fbcfee67e96e20	7	1815401
012160dac9c281b77551a37eb5cbb408	8	664046
01216d9e904b940f220a831004bea73d	7	1809336
01229b04f6b5aea82f7e131c383e3c53	7	1825876
0123a0a157ed0cf52e378e35d1eb01ea	8	664604
0127b4a3771bce73a4826903a117944a	4	1750483
012897bb37b80626f1914bf77b773344	7	1788577
012cafce092ad90d12457bc73f478497	7	1815427
012dc3831195cbddc7024809fcdde18f	7	1825823
012fe076ea138a793573397a89709126	7	1838374
0130579c0312116250f9fabd6195f591	4	1748843
01325665541bd17bc53c7cc2ba0fb6bb	4	1748401
01327dbc0447ea47d5e3eb779972507b	4	1747006
0133b3782d3c337443ec7dc811b443cc	7	1825250
01345d38758ebba468c23311e6845410	7	1771695
01372fd892b7095663373febe69a0cf3	7	1825756
01378b15ceaf0a7bbffa0046f4623c89	4	1749033
01378e87c218dfde2f6e21503ced49d5	4	1746973
0138e374aeb5686d3a99c833eb0905d6	8	663162
0138e3848928f942ea304c87f6c7583b	4	1749815
013c98d8a69b76a16efda91faad7791f	8	662996
013c995183b060d4c7b8ec34205daa95	7	1788586
013cded8d79fcfb00361b0695da8098b	7	1777422
013e097e592dfec2200d5cf138f2d628	8	662692
013f6063df310522a65dea2df5b3462d	7	1771496
014172a400de48060073998c85455ed8	8	662047
0144477a27a6c5839b5d553a359fb54f	7	1794912
01446bef730bbf02d346664b5aa53110	4	1750502
0145ac93575bee70fcae5332b35be004	7	1816767
0145d8c0fe46c78051e662901b04d0b2	8	665128
0146933429c3f6073b935a83d66861f7	7	1835191
0146e5b05567e3c57b36720e8bdb9f76	8	664645
014712606a69c9f89ad1d27e878cb4bb	7	1834757
0147149a14fa12368adc5a3d4a2d4601	8	662871
014735f3bbb84e682b46b3364da567ae	8	660388
0148582e0cd4de48f2ff0f3b68dab60e	7	1773499
0149ae7942cee31aaf681c5b341a9bd8	7	1784853
014a9654971a0de94411c7061bd6031c	7	1762738
014c41df3dd286b5cba5d2c7f0c39078	8	663175
0152f2d312067f46f0ec073900959140	4	1746366
0153d0d99bf418aeed703b8ea450729a	4	1745945
0155364a9297a1f589b2fc0149e10509	7	1841714
01561c5effd645e1b3f7fc12f055b67b	7	1778798
0156ace9b75725d2a96ca6f35b15fa02	7	1836944
0157cec6d97bb71568779577653e578a	4	1745790
0158e48329f743bd854c096ef7222712	4	1746094
01596b68c081c247ed2552be807a6d60	8	661107
015a3ae15fd1afe55ed2186ff7219308	4	1748431
015ab25ebdf7352811f782e66ec0b5b6	8	663104
015aced5a3505da8d00a78ac35d6a604	7	1768556
015b4ca8ead412371e65ecff87647b0a	8	661742
015b907a992686cfae5c5277e902f94c	7	1815167
015d4bc31f5e08f51d7716fa68599714	8	663843
015e4fedb74373a1c7c7d6cf6923ab70	7	1823216
015ebb3b8e6476bfef69edaa1f1e9373	7	1783312
015fbc7262b17613a33f3209fd038e5b	7	1789321
01628301e9ce27df49c47ba738fedaac	7	1826712
01637efae091aa7d855ad79477069840	7	1779390
0163e7b7f5a512cb92562ee893319c20	8	660788
016622225f14b4fec74c3127a3350b5e	8	665454
01666b6065e152fde510184578e844d3	7	1773959
0168244b03f4e13884dd351bf58836b3	7	1838667
0168b56e3460a142bdf4b61bb652e167	7	1785111
016979ee91a119e09ee8bc7820f4345f	8	660509
016a845326fa6420dabb5697111dc942	7	1786454
016aa078d713a8dbb0d397aa24c3201a	4	1748856
016c2e146c21ac6683118c75e7fca83d	7	1823336
016ce9ae0dc80e42c96447d6ade85271	8	659496
016d4c07d9ba79fa792fcf40df76e9c2	4	1749524
016d5aa35be3e2725b66ad4d42a3b65d	7	1813115
016f3fb32b8a9b2ff1724c0f5365a736	7	1782499
0170a0dcc84213c527e915091510741f	7	1829518
01721f2ced779163d75033ee3455fdb1	8	660035
017395352432de22e73ed57780e7f7ec	7	1841732
017548f2d7dc719cdc8ff8f5e49a8310	8	664141
0175b4651283d5588d67e76a82aaa595	7	1822638
0176fe2e5af8316a01b2d43a074879df	8	662407
0177b0cdc0057b7ec8d3e60c9a04df33	4	1750062
017ac18483d5e19b140fc3f60409e4f5	4	1749757
017d09ee39aaf1fbe0c394d374884bd4	7	1789430
017d8d82a2827da3aa4c47e64d6db461	8	665313
0182ed840cd72eb072b6382ef7b3e1c8	8	661979
018585917fb20741ad2fc6076db504d1	7	1796995
01876ad74de8364fd470957cedc232fc	8	661392
01880e12d169398f3f806a9107b4935e	4	1747162
018889b8d0c5ed09a45d27cd8a7e9439	4	1749999
01892c4bc6fc5fe7a8980eb3750b753d	8	660367
018930e670e21c51c0b73c46f17e0c22	7	1834834
018e5f211671d087e7d028a5cfc4ce35	7	1789484
018f873915c0aa0903e18422c19efa12	7	1760001
01924b51ee6d1021d41ca9c765ac3bd7	4	1750413
0192a03a3fc4d68950bc9c9a0cad79e3	7	1785024
0193fdafe81b574bac2f58c5e9179c2e	7	1834958
01947e67f89a28f2f9a64808dbc77aba	4	1746898
0195168dbd28f80562c6dfc88fd3cd76	7	1831558
019a8acb6450b2559acb2cc63617df6e	7	1789248
019ae8d56f4d278c304841a7ef551147	8	661103
019bb029382c31970c5ab91671c4c516	7	1831358
019c74da0ac62ba167c4a49582a218b1	8	660116
019e2ea18d4dba7d98dc0757c06e661b	4	1749688
01a013f5fcddfb030a274d65a7e05b98	4	1745727
01a199b851b49d31d6a9aa9128ad4e4b	8	661266
01a2bdb063ea505ae66b3985fa2d904a	8	659694
01a7682b6368677f0a57b5938e7e3154	7	1811515
01a9170addc47135f083af97b9e8b1a5	7	1766007
01ac8cdaec2b8ae76d96d233082d2140	7	1803675
01acdf9878896037ae08a74380a3ce48	7	1757360
01af616878d1bb46006f991c3b5c7fe6	7	1811463
01affdba7e5ecc8d9f5fdb63f1edb804	7	1825671
01b0101c55c71a266962211e1172b2e0	8	661999
01b31d846bfc319213c239cb97828fc3	4	1745131
01b5211bca779081aa558e836e99e577	8	662413
01b6451ff301bada0ebdc1eadbd2fee6	7	1803073
01b668c36deeaf5894596b36fe9c4947	4	1750221
01b7e1efd612712bbb36eadec9d27028	8	661225
01b98025ac0c289ec69c78d8b437d0e9	7	1793505
01baaf0ec704b6143e45c4197c5bea89	7	1811566
01bac29bb3f253c878e3c4030bf7804a	7	1789017
01bcf52cc708bf8a4cc45f06c03f9a28	4	1747184
01be01baea4661b10d495f6380d98edc	4	1745653
01bed2570df1bb38b7ed7a4cc635eadc	8	663425
01bf562c7bae4ff4282d90f84dd13169	7	1778987
01bfe0c2abca5d51f95152c052deb373	8	664603
01c038a3e328c44dda403d921a7f888c	7	1803549
01c0634d901000ff3e9a1dbd1b5dc7ee	7	1764007
01c234b26e3428e370ebe61aaa986028	8	665435
01c4dd2154e9adb952b60f25fe3219e1	7	1812774
01c56c6b86098f42163e583c88930fef	8	664167
01c6ec1b6465ea55d1734132f644391a	8	662152
01c76ac6111d5a16569c8bf37cd871a2	7	1840117
01c77bc4eb15045ed33b490100d49cde	7	1780891
01c8476275943160f2758c741b330b43	8	662210
01c9c73485b6f4b08db4bbb219408e00	4	1748006
01cbf80c1a0a7ac0bba0c120d63d2b32	4	1747323
01cc62030aa856dcbcf58edcc912fc8d	7	1793014
01d080b1f6ee34b5cf2bb176d09f668e	7	1838837
01d13bea53fac5a9ab97016ada92b56b	7	1762137
01d194f7d62c3a023f7460f99e341a12	7	1799129
01d26a080509ffa6ef96ce56bf359d0f	8	661332
01d40e74bda5d0ad5ea65c5e89d1db0c	7	1811625
01d57390ac7e2003542d16c11b4e4e02	4	1746528
01d66c98716bd2a93ec037250fa6c280	7	1787529
01d7dffef1392c11d00e897c45f71ea4	7	1793510
01d7ff959dd8c25ab1945b4088ef9552	4	1749446
01d81d64a1b4d5c9e171cf44af27833e	7	1775755
01d94536d2b8f128ca6c4919e1096ab4	7	1760754
01d976d0b7b60e828bbeeb1c7a934f23	7	1797616
01d9fb50edbbeb349b255436d354d94d	8	659931
01da396c1591b685c1f8e5f42f5c5353	7	1794859
01dad118d10fa15a4482d4061bc19707	7	1794798
01db1a28eb89094cb3ddfb32c04b49da	8	659673
01dbacf2e86c3079aa7371c2a4434f1d	7	1825446
01dca0bc9f2b56d7b3d82073eb9f13a4	4	1747543
01dd1e52cb054181c81ca9cb9e37573a	7	1822772
01e1295fed728f9e1493c7bffb0207e9	4	1746318
01e1b51c83df30f5c5c340a1cfd5ebf4	7	1775703
01e51b8b042034f8ad5ab812fe40b998	7	1823874
01e5bc2108c06683629867af5160be1c	7	1815733
01e5eeb98f4a1974b502ad9c49c6c1ae	7	1787390
01e72b2564efcb57f787ef1ddba476e9	7	1775582
01e75e1fc9fde1af650a8be7188e42f0	4	1747710
01e88fe07f71c5ab638388818fcb788b	8	660501
01ea9b07c43efafe6565c3449ed2d307	4	1747863
01eba54be553a5caf8c2731619847921	8	661515
01ebaba64f8959fb06d5dd1ab96bc0ec	8	661628
01ed569508e5a8790502810872909e7a	4	1746540
01f08bed5f91d41f5b2b5bbc62b28219	7	1782620
01f716eec061ef05b8bd8c15c5cc1b14	4	1745251
01f73807bb7b3b715c53cb0fcaab45e5	7	1813308
01f96274d9210afd5415e1b9bd921534	7	1821407
01f98ee8a9416c3f0fecf28ad4c94c04	7	1822821
01fa5ad4ca925b7e603495cdd5ff7386	7	1789275
01fa64ec11390a9c9af0726af87b9b98	8	664184
01fc2a6cdfc2f2566b80c32b94c367ce	7	1825405
01fead6fe0eec477e0a2a574a4e06119	7	1824945
01ffe430e5c20b57801398e2fc67c0fe	8	663707
0203ba8fa7850c0bb99d49872ae06e92	7	1757357
0203bbaa6118b5360e835888ef599a1f	7	1771817
0204ef8142386dae2672df56a857c47d	7	1783307
0206d6f332d42ef488f61a6996d5b35c	7	1825441
0208400953a5733c464a87904261f7e3	7	1787443
020a264c6263d0755a5418b1d6957828	4	1745425
020af145a73af727ec1ab083b13d3f90	4	1745167
021327f5eef7918e980dd6459e213824	7	1785133
0218df67f67596cefa3652700f228160	4	1748352
021b14a4354297a22211f67b77b59c9b	4	1750249
021c6223fb317b94b0efe6ca9d346095	8	663011
021d11753ed98bf04c10df770a83748e	4	1747629
02203d0bda201baa4b68c06545feca91	4	1747781
0224be5631e37c8ed4f0fbbfbb7b0bb1	7	1773397
0224fb752a33ec5961750d3003cc9948	7	1825897
02253f778bb2ec75baf1aff5800c7032	7	1827732
0225d61dcae7b415f0927c24bb7b9906	7	1818879
022687768d8a6562e6d386f049f8259b	7	1803489
0226dfe2f1c8a1f79ef56b39c842f0e4	8	663237
022ab005904d9d088fdb9b0a95a8c9c3	8	665445
022b81d773dd0b5e6d2ea628d4724fbe	8	660674
022ee6fe22f9e92c4e0b28665f619dae	7	1828767
022f5c90a605cde02484cfa4dd46b61e	7	1812031
023059a2eb6997fe6038a407c251a27e	7	1777162
02343dd69baac5e179ac3b91a92b332f	7	1817058
023623eba172ae3d7b0f99021800bf69	4	1745133
0239c24bb92ef37174c7b9b72b05da94	7	1815307
023a5525da293a027330b6395fefbeda	4	1747402
023a595d56e86ecb7907dd383b50f379	4	1747744
023ada80d657e7ed0c95ae5ef88a3b82	7	1838381
023bcb475ddfe0b0246b68ba3048d2df	8	659866
023c5ae6a7a2bdbf7675c2f57163f815	7	1768610
023cce735239bc23bacae9c74e50f569	7	1822835
023ed6e85356dfbba78909cfb3127e5e	4	1749561
023fd06b087dc280269c2e54535030b6	7	1758523
024011eb8dd2f9ee487de08e07f2090d	7	1821294
02411a902a4c1b80ab0a9560965f7fde	8	660196
024326a5b706d54fb90edc6ffdbe27fc	7	1837758
0247ec84dfedd82dee7715a5f793b827	7	1756791
024855faa89e2efeed7874081ffc1c12	7	1786930
024917eb02f620fda8e8d5ceefee1fb3	7	1757357
0249b53306d0c85801e73ac9015e6695	8	663793
024b88a8e8c5d9a2b881b40d778d0633	7	1765741
024ccdb6a699c919d62b057d02c84abe	8	664470
024e3797c4fa30ff03f1c710c7c6d8b3	7	1835139
024f90e7e8d69a6373a59b952334291a	8	661775
02521b0a973f642321fb07b71359b4e6	8	663767
0252f064c4a49c2c419ad429fd36f40e	7	1838613
02538d977b1db124829e769499d20220	7	1825025
025938ef89670a35105ae25dab4b5b1a	4	1748657
025972c46d827f7cb781491d6b83a748	4	1747861
025ae057551d34238306db6d89be3222	8	661479
025af9166e9fe7b5e5644b923806c2f0	4	1750442
025ca6f7564d88c3e4f240a61a7c656e	7	1795299
025e43e740452cce02ee8d8efb36b9e3	4	1747709
0261bfed98d4668ba581f5b936a67360	7	1784864
0261ec201c4722332b74a93c0b3d653a	7	1781011
0263d738347e17d2820c8e14bb3d43c2	7	1797438
02653290eb077a0e6ac65caf9bf8727e	8	662778
026545f3c7f90507d4c991083d701c9b	8	664488
0267818991193342b5a02d123d94f5d9	4	1746102
02696d6a4e7e9a38043df800d3c9f10f	7	1825152
026a922963506d177b3c1d89ac2f7ca4	7	1760510
026b93497c57fe26c15e078f09558b94	7	1780922
026c64a5d0fe812772f7d7bdc07a0cb7	7	1760504
026d6c90a9149568e08ae7e4a2b00a51	4	1746190
0271cab1fd38a1be82cbd41a328438eb	4	1750232
02721993277592c6dfaed6df6e0c3dd4	7	1771611
02732faadadb3977b13ae2ca1cc51136	4	1745995
02749058efa8a0c1faf9bab4f324934b	7	1758569
027527f62ac27e4edf8b4026457828ac	8	663920
02755c682665b9b731528f39830b408b	4	1748212
027819b1435fcd3c1f5f9e86477d3209	7	1768004
027c3a77ce6274b74765bc516030fd03	8	660261
027c94c152ce611b1090cc44df361f07	8	664105
027d939433d1150b50170886c4ad796e	8	661276
027dcae622e8d82b15d1a3c290244606	7	1758436
0280af19f14407ed9107b600dd376471	4	1746048
0282fbbcaa9d718b7a712873336c26cf	4	1747764
0286967fef509e545c163fd681b86673	7	1775667
028762e50cac0532ff5a677a4b892de0	4	1750289
0289402fe59d54fd20767f3cd64210ca	7	1775662
0289d8e733352617ef752744743e3bab	7	1792979
028a7930f899223c43ee69720745dbb2	7	1788744
028be4aa6b1921d51d86c7ecbb814f9d	4	1749819
028d1c74416d2a7b95a5bc692ad3eb85	7	1829221
028e85423d18f15ca6b3cacb8dc1e14e	7	1758530
028f6577fc854b89aa3c38ae5309c66c	8	662842
0291f83211ecaa3b7323f36b589bd523	7	1835083
02924d89f61d64b6843fc27e9c0189fd	7	1770137
0294191d44ca0ae40541160ea96f4fef	7	1825458
029657e827138d0e62d76b94b061f06f	8	663988
0297878d3cfe413f5bb60d166a96dbfe	4	1748130
0299a176ab69222d2d32ded16696dec9	7	1827518
029adda52441982f3b8df459c4142642	7	1821478
029bd04a5383e03d54849d83a2dd7a2b	7	1833229
029d4f7f3ae064aec403ec195b56f668	7	1825433
029ec1efc9eeadc01312e8cda6f965a1	7	1817140
029fb73e0ea1d8d6a6aa21d934f3c9e2	4	1747679
02a20a8509232217a52dbccf27f6c6ad	7	1825935
02a74c2508f6b1929b5e8588c0f725c4	7	1790518
02aba965f5067259e2a3b7d0c59a4c00	7	1834918
02ac1e42bd88f359df7d87dd501a3a01	8	663498
02ad337ab87bb36a0d8e5a5b3f3146c0	8	660673
02aeaa9fba5e0ab3f8ed46a488baa8ca	7	1811336
02b4caa306e4c16c803f2ac338e15864	7	1789263
02b647494e0cf961766023aee88d51db	7	1757583
02b701b890f4da537e2ceb93c2e4e6f1	7	1803080
02b8c407a81b75e8cac357d096149ea3	4	1747886
02be0de337cb9c64224b3eaffff0ef80	8	661000
02bef67887832d2fdbc9334b473b0025	4	1750998
02befea2ac01fd365652512dcff49c8c	4	1745942
02bf32c9da9b5fd40b5f031044f792a8	7	1788854
02c1aab62d4079524372211a83b3a6d5	7	1763577
02c68f2aff9c5d5bd44daf94883506c4	7	1765676
02c6aa86e8fdcfaf38be2a79107a88be	4	1748853
02c71f0c532abb6b1a0d525d0bfb64b0	7	1815000
02ca470401d8995046abc1c16ab2d3c6	4	1747987
02cc84d6945a59d1b536dce2f604b451	7	1835299
02cd474b8aa64bdd22b0a3e0803aec39	4	1748741
02cd710b39c6b0f5699dfb3ef6e1a504	7	1762193
02ce1851b167be8cd6b0c902d90b8e08	8	660730
02cf05d68d3b7ba5fdcee677b563653c	8	663926
02d1aacb7ffcc00eab4ff690978b9c57	7	1827596
02d1fba330e0cc0b6386f70f0cd4661e	8	663708
02d4cce07f2fcc0e6c677b2237ed91f2	7	1779027
02d4dc1151f92199b8385441d265a427	4	1746343
02d539dc1a29101d3660666400669c6c	4	1749034
02d65228b87a6f2bcd1b1e553ee3efdf	7	1821254
02db9ca7a2d098a27abd1dd2eeed6f8e	4	1749916
02dce9583faf1f515cea6c6965f786a8	7	1791343
02de3f47554c31838e9dbb218e453dea	7	1811427
02df384333d1edf69fabc4ce614dba38	7	1833028
02df727e6d156a9d3019f86dfc2da8f6	7	1780768
02e0189c58bbc47823756c3b9a0b7542	4	1746229
02e1cf0566d8288483e4962594a2de96	7	1789038
02e7bfc89103bb17c0284e87fa83333e	8	662331
02e83de989c0bf02a0aee165326bd837	7	1769495
02e8d8295181ef411c44af56533ed33d	7	1813105
02e8fd980ca831bb5e00f2ed7545910d	7	1818913
02eef5b35ccab1386a5506a0e923e1e5	7	1825982
02ef1b49ad9c77164627c384686b8de0	7	1811110
02f0e1eed37b492067877f381e6290e8	7	1837829
02f1077a3e8b28d44d1e44a4afb1b310	7	1763843
02f1829308584282603cce5689341602	8	660233
02f1ad863ca500aaea9c88434f1db024	7	1831334
02f7ea9e5902d69e8d441b38ea90a95b	7	1808199
02f7f499ca6031d0ba2e6efc26ee2509	4	1748293
02f8b14297ed2faf1f74cd4e8cbca4e7	7	1819738
02faa3453ae4fa5c3fcb2d5e918742cf	7	1758682
02fbe550f132e86847bd2d8dbfeef4c3	7	1799414
02fe3a96359c44ef3fc93171ee21288a	7	1775544
02febde74ce3929860b5151dc854a929	7	1827476
02ff9aaf76c22f2a82ec6ded8dbc18fb	4	1745277
02ffbf6030695833a2c83c544ec31e98	4	1746623
03018f8e0118814be1aca75c551eea39	7	1757568
0301f2623d7d2e2f152a99305c928734	7	1793015
030769b831221921c656ad5c9ca5af5c	4	1750801
030972f8708e358437ae5aee89518391	7	1771520
