4	1745269	1746195
4	1745269	1746817
4	1745269	1747678
4	1745269	1747776
4	1745269	1749892
4	1745275	1745958
4	1745275	1746556
4	1745275	1746709
4	1745275	1746916
4	1745275	1750823
4	1745276	1745676
4	1745276	1746476
4	1745276	1747410
4	1745276	1747856
4	1745276	1747910
4	1745276	1748277
4	1745276	1748633
4	1745276	1748694
4	1745276	1749110
4	1745276	1749586
4	1745276	1750529
4	1745276	1750827
4	1745277	1745278
4	1745277	1745557
4	1745277	1745961
4	1745277	1746413
4	1745277	1747306
4	1745277	1748528
4	1745277	1748601
4	1745277	1750132
4	1745277	1750539
4	1745278	1745277
4	1745278	1745557
4	1745278	1745961
4	1745278	1746413
4	1745278	1747306
4	1745278	1748528
4	1745278	1748601
4	1745278	1750132
4	1745278	1750539
4	1745281	1746082
4	1745284	1746329
4	1745287	1745535
4	1745287	1745968
4	1745287	1746425
4	1745291	1745972
4	1745293	1747319
4	1745295	1745176
4	1745295	1749307
4	1745300	1749322
4	1745300	1750858
4	1745302	1747465
4	1745302	1748250
4	1745303	1745096
4	1745303	1745304
4	1745303	1745890
4	1745303	1747694
4	1745304	1745096
4	1745304	1745303
4	1745304	1745890
4	1745304	1747694
4	1745312	1746469
4	1745312	1748013
4	1745312	1748370
4	1745312	1748525
4	1745312	1748856
4	1745312	1749605
4	1745313	1750864
4	1745314	1747182
4	1745322	1745125
4	1745325	1750879
4	1745329	1750884
4	1745346	1749557
4	1745347	1750074
4	1745352	1745013
4	1745352	1745014
4	1745352	1745677
4	1745352	1745683
4	1745352	1745757
4	1745352	1748274
4	1745352	1748725
4	1745352	1749334
4	1745352	1749563
4	1745352	1749580
4	1745352	1750069
4	1745353	1745839
4	1745354	1750062
4	1745357	1750065
4	1745362	1747586
4	1745362	1750159
4	1745362	1750180
4	1745365	1748202
4	1745366	1749078
4	1745367	1747169
4	1745368	1750754
4	1745369	1747957
4	1745376	1747117
4	1745376	1748978
4	1745377	1750705
4	1745378	1748183
4	1745382	1745073
4	1745382	1747110
4	1745382	1748370
4	1745382	1749344
4	1745382	1749353
4	1745384	1749467
4	1745384	1750716
4	1745388	1750722
4	1745390	1750724
4	1745393	1746544
4	1745393	1747066
4	1745393	1749340
4	1745393	1750265
4	1745393	1750400
4	1745396	1750730
4	1745397	1750732
4	1745401	1748856
4	1745401	1749385
4	1745407	1745415
4	1745407	1746389
4	1745407	1747786
4	1745407	1747986
4	1745407	1748548
4	1745407	1749883
4	1745407	1750248
4	1745407	1750758
4	1745415	1745407
4	1745415	1746389
4	1745415	1747786
4	1745415	1747986
4	1745415	1748548
4	1745415	1749883
4	1745415	1750248
4	1745415	1750758
4	1745416	1746683
4	1745419	1747061
4	1745421	1747555
4	1745423	1747059
4	1745425	1747055
4	1745427	1747053
4	1745428	1745429
4	1745429	1745428
4	1745437	1746134
4	1745448	1748022
4	1745450	1747015
4	1745451	1747017
4	1745451	1748429
4	1745453	1747907
4	1745453	1748463
4	1745454	1750443
4	1745458	1745950
4	1745463	1746157
4	1745473	1748714
4	1745475	1746213
4	1745476	1749038
4	1745480	1748067
4	1745483	1748078
4	1745484	1750663
4	1745487	1748060
4	1745489	1747021
4	1745490	1746851
4	1745492	1749029
4	1745493	1748056
4	1745493	1749214
4	1745500	1746852
4	1745503	1747239
4	1745503	1748746
4	1745503	1750811
4	1745507	1746748
4	1745507	1747099
4	1745507	1747399
4	1745507	1750997
4	1745508	1745682
4	1745508	1747400
4	1745508	1748275
4	1745510	1747398
4	1745510	1747401
4	1745510	1747701
4	1745510	1747919
4	1745510	1749998
4	1745511	1745003
4	1745511	1746445
4	1745511	1746537
4	1745511	1746733
4	1745511	1746780
4	1745511	1747402
4	1745511	1747699
4	1745511	1748265
4	1745511	1748266
4	1745511	1748595
4	1745511	1748598
4	1745511	1749113
4	1745511	1749993
4	1745511	1750162
4	1745511	1750163
4	1745513	1746459
4	1745513	1747409
4	1745513	1747416
4	1745513	1748594
4	1745514	1747178
4	1745514	1747339
4	1745514	1748593
4	1745514	1750017
4	1745514	1750998
4	1745515	1745618
4	1745516	1745669
4	1745516	1747022
4	1745516	1750635
4	1745521	1750292
4	1745525	1748359
4	1745532	1746435
4	1745535	1745287
4	1745535	1745968
4	1745535	1746425
4	1745539	1746422
4	1745539	1750426
4	1745541	1746420
4	1745541	1746860
4	1745541	1746875
4	1745541	1749096
4	1745542	1748370
4	1745544	1746419
4	1745545	1746418
4	1745546	1745223
4	1745546	1745902
4	1745546	1746417
4	1745546	1749017
4	1745546	1750656
4	1745555	1745556
4	1745556	1745555
4	1745557	1745277
4	1745557	1745278
4	1745557	1745961
4	1745557	1746413
4	1745557	1747306
4	1745557	1748528
4	1745557	1748601
4	1745557	1750132
4	1745557	1750539
4	1745558	1745056
4	1745558	1746383
4	1745558	1746412
4	1745558	1746665
4	1745558	1748389
4	1745558	1748750
4	1745560	1745076
4	1745560	1745109
4	1745560	1745203
4	1745560	1745220
4	1745560	1745946
4	1745560	1746011
4	1745560	1746121
4	1745560	1746123
4	1745560	1746173
4	1745560	1746175
4	1745560	1746228
4	1745560	1746278
4	1745560	1746674
4	1745560	1746699
4	1745560	1746799
4	1745560	1747140
4	1745560	1747155
4	1745560	1747276
4	1745560	1747449
4	1745560	1747690
4	1745560	1748012
4	1745560	1748143
4	1745560	1748145
4	1745560	1748692
4	1745560	1748815
4	1745560	1748885
4	1745560	1749061
4	1745560	1749204
4	1745560	1749209
4	1745560	1749296
4	1745560	1749301
4	1745560	1749635
4	1745560	1749855
4	1745560	1750049
4	1745560	1750288
4	1745560	1750339
4	1745560	1750480
4	1745560	1750556
4	1745560	1750751
4	1745560	1750935
4	1745560	1750956
4	1745560	1750958
4	1745567	1746343
4	1745567	1747422
4	1745567	1747555
4	1745567	1749738
4	1745567	1749906
4	1745567	1750767
4	1745577	1749909
4	1745581	1745260
4	1745581	1745943
4	1745582	1749910
4	1745585	1747962
4	1745585	1748328
4	1745585	1749731
4	1745587	1746301
4	1745587	1749911
4	1745597	1749089
4	1745597	1749764
4	1745599	1745262
4	1745599	1745944
4	1745606	1746510
4	1745607	1745935
4	1745611	1747940
4	1745614	1747936
4	1745614	1749024
4	1745616	1748218
4	1745617	1747934
4	1745617	1749921
4	1745618	1745515
4	1745625	1746464
4	1745625	1749682
4	1745625	1750155
4	1745628	1749927
4	1745631	1749491
4	1745631	1749931
4	1745631	1750434
4	1745643	1749935
4	1745646	1749938
4	1745647	1747362
4	1745647	1747634
4	1745647	1749942
4	1745655	1747325
4	1745655	1748699
4	1745655	1750885
4	1745656	1748370
4	1745656	1749353
4	1745660	1747250
4	1745660	1750951
4	1745663	1745080
4	1745663	1749955
4	1745666	1749600
4	1745666	1749956
4	1745667	1749811
4	1745669	1745516
4	1745669	1747022
4	1745669	1750635
4	1745671	1746402
4	1745671	1749125
4	1745671	1750051
4	1745672	1745190
4	1745672	1745673
4	1745672	1745674
4	1745672	1747700
4	1745672	1747914
4	1745672	1749973
4	1745672	1749974
4	1745673	1745190
4	1745673	1745672
4	1745673	1745674
4	1745673	1747700
4	1745673	1747914
4	1745673	1749973
4	1745673	1749974
4	1745674	1745190
4	1745674	1745672
4	1745674	1745673
4	1745674	1747700
4	1745674	1747914
4	1745674	1749973
4	1745674	1749974
4	1745675	1749109
4	1745675	1749779
4	1745676	1745276
4	1745676	1746476
4	1745676	1747410
4	1745676	1747856
4	1745676	1747910
4	1745676	1748277
4	1745676	1748633
4	1745676	1748694
4	1745676	1749110
4	1745676	1749586
4	1745676	1750529
4	1745676	1750827
4	1745677	1745013
4	1745677	1745014
4	1745677	1745352
4	1745677	1745683
4	1745677	1745757
4	1745677	1748274
4	1745677	1748725
4	1745677	1749334
4	1745677	1749563
4	1745677	1749580
4	1745677	1750069
4	1745678	1745021
4	1745678	1748607
4	1745678	1750500
4	1745679	1745686
4	1745679	1748271
4	1745679	1749292
4	1745679	1749593
4	1745679	1749988
4	1745679	1750723
4	1745679	1750925
4	1745682	1745508
4	1745682	1747400
4	1745682	1748275
4	1745683	1745013
4	1745683	1745014
4	1745683	1745352
4	1745683	1745677
4	1745683	1745757
4	1745683	1746758
4	1745683	1748274
4	1745683	1748725
4	1745683	1749334
4	1745683	1749563
4	1745683	1749580
4	1745683	1750069
4	1745684	1746255
4	1745684	1746256
4	1745684	1746258
4	1745684	1746455
4	1745684	1746790
4	1745684	1747562
4	1745684	1747564
4	1745684	1747565
4	1745684	1747916
4	1745684	1747920
4	1745684	1748273
4	1745684	1748735
4	1745684	1749261
4	1745684	1749604
4	1745684	1749980
4	1745684	1749999
4	1745685	1746744
4	1745685	1748272
4	1745685	1749592
4	1745686	1745679
4	1745686	1748271
4	1745686	1749292
4	1745686	1749593
4	1745686	1749988
4	1745686	1750723
4	1745686	1750925
4	1745699	1746611
4	1745699	1750353
4	1745700	1749708
4	1745701	1745741
4	1745702	1749712
4	1745703	1746132
4	1745703	1748190
4	1745706	1749197
4	1745706	1749720
4	1745713	1745889
4	1745713	1749731
4	1745713	1750407
4	1745717	1747041
4	1745717	1748323
4	1745717	1749964
4	1745724	1746145
4	1745725	1748865
4	1745733	1745784
4	1745735	1745785
4	1745739	1745788
4	1745741	1745701
4	1745744	1745792
4	1745745	1745793
4	1745747	1745797
4	1745747	1747222
4	1745747	1749631
4	1745748	1746453
4	1745751	1747790
4	1745751	1748770
4	1745751	1749665
4	1745754	1746266
4	1745754	1747575
4	1745757	1745013
4	1745757	1745014
4	1745757	1745352
4	1745757	1745677
4	1745757	1745683
4	1745757	1748274
4	1745757	1748725
4	1745757	1749334
4	1745757	1749563
4	1745757	1749580
4	1745757	1750069
4	1745761	1750157
4	1745762	1746063
4	1745762	1748621
4	1745762	1748864
4	1745766	1747998
4	1745768	1749385
4	1745769	1748868
4	1745770	1749771
4	1745784	1745733
4	1745785	1745735
4	1745788	1745739
4	1745791	1748080
4	1745792	1745744
4	1745793	1745745
4	1745794	1745841
4	1745797	1745747
4	1745797	1746987
4	1745797	1747222
4	1745797	1747818
4	1745797	1749631
4	1745797	1750152
4	1745806	1746883
4	1745809	1749078
4	1745810	1746338
4	1745814	1746353
4	1745814	1746977
4	1745815	1747169
4	1745819	1748527
4	1745822	1746383
4	1745822	1746817
4	1745822	1746944
4	1745822	1749249
4	1745822	1749551
4	1745822	1750488
4	1745827	1745828
4	1745827	1746218
4	1745828	1745827
4	1745828	1746218
4	1745830	1749235
4	1745837	1749128
4	1745837	1749399
4	1745839	1745353
4	1745840	1749396
4	1745841	1745794
4	1745842	1746296
4	1745842	1746505
4	1745842	1747201
4	1745842	1748700
4	1745842	1748786
4	1745842	1749361
4	1745843	1749393
4	1745844	1750027
4	1745847	1749055
4	1745850	1748426
4	1745850	1749291
4	1745851	1749050
4	1745854	1747777
4	1745854	1748835
4	1745854	1749901
4	1745858	1749039
4	1745860	1749216
4	1745861	1746268
4	1745867	1745251
4	1745867	1745930
4	1745869	1747954
4	1745870	1749026
4	1745877	1750086
4	1745881	1750088
4	1745889	1745713
4	1745889	1746159
4	1745889	1746945
4	1745889	1747962
4	1745889	1749731
4	1745889	1750407
4	1745889	1750784
4	1745890	1745096
4	1745890	1745303
4	1745890	1745304
4	1745890	1747694
4	1745892	1750095
4	1745893	1748342
4	1745893	1748364
4	1745893	1750098
4	1745895	1745091
4	1745896	1745066
4	1745896	1746925
4	1745896	1750169
4	1745902	1745223
4	1745902	1745546
4	1745902	1746417
4	1745902	1750656
4	1745911	1748459
4	1745911	1749322
4	1745913	1745209
4	1745914	1747806
4	1745914	1748988
4	1745915	1745213
4	1745917	1746634
4	1745917	1746720
4	1745920	1748289
4	1745920	1749474
4	1745921	1745229
4	1745923	1746321
4	1745923	1747854
4	1745923	1749978
4	1745923	1750164
4	1745923	1750299
4	1745923	1750466
4	1745923	1750753
4	1745924	1745240
4	1745930	1745251
4	1745930	1745867
4	1745932	1748091
4	1745932	1749920
4	1745935	1745607
4	1745941	1749344
4	1745941	1749385
4	1745941	1750372
4	1745941	1750373
4	1745941	1750673
4	1745943	1745260
4	1745943	1745581
4	1745944	1745262
4	1745944	1745599
4	1745946	1745076
4	1745946	1745109
4	1745946	1745203
4	1745946	1745220
4	1745946	1745560
4	1745946	1746011
4	1745946	1746121
4	1745946	1746123
4	1745946	1746173
4	1745946	1746175
4	1745946	1746228
4	1745946	1746278
4	1745946	1746674
4	1745946	1746699
4	1745946	1746799
4	1745946	1747140
4	1745946	1747155
4	1745946	1747276
4	1745946	1747449
4	1745946	1747690
4	1745946	1748012
4	1745946	1748143
4	1745946	1748145
4	1745946	1748692
4	1745946	1748815
4	1745946	1748885
4	1745946	1749061
4	1745946	1749204
4	1745946	1749209
4	1745946	1749296
4	1745946	1749301
4	1745946	1749635
4	1745946	1749855
4	1745946	1750049
4	1745946	1750288
4	1745946	1750339
4	1745946	1750480
4	1745946	1750556
4	1745946	1750751
4	1745946	1750935
4	1745946	1750956
4	1745946	1750958
4	1745950	1745458
4	1745953	1745954
4	1745953	1745955
4	1745954	1745953
4	1745954	1745955
4	1745955	1745953
4	1745955	1745954
4	1745958	1745275
4	1745958	1746130
4	1745958	1746556
4	1745958	1746709
4	1745958	1746916
4	1745958	1750823
4	1745960	1747070
4	1745961	1745277
4	1745961	1745278
4	1745961	1745557
4	1745961	1746413
4	1745961	1747306
4	1745961	1748528
4	1745961	1748601
4	1745961	1750132
4	1745961	1750539
4	1745968	1745287
4	1745968	1745535
4	1745968	1746425
4	1745972	1745291
4	1745979	1746677
4	1745982	1746682
4	1745982	1747714
4	1745982	1747935
4	1745982	1748586
4	1746005	1749323
4	1746007	1746706
4	1746007	1749416
4	1746008	1746709
4	1746008	1750830
4	1746010	1746714
4	1746011	1745076
4	1746011	1745109
4	1746011	1745203
4	1746011	1745220
4	1746011	1745560
4	1746011	1745946
4	1746011	1746121
4	1746011	1746123
4	1746011	1746173
4	1746011	1746175
4	1746011	1746228
4	1746011	1746278
4	1746011	1746674
4	1746011	1746699
4	1746011	1746799
4	1746011	1747140
4	1746011	1747155
4	1746011	1747276
4	1746011	1747449
4	1746011	1747690
4	1746011	1748012
4	1746011	1748143
4	1746011	1748145
4	1746011	1748692
4	1746011	1748815
4	1746011	1748885
4	1746011	1749061
4	1746011	1749204
4	1746011	1749209
4	1746011	1749296
4	1746011	1749301
4	1746011	1749635
4	1746011	1749855
4	1746011	1750049
4	1746011	1750288
4	1746011	1750339
4	1746011	1750480
4	1746011	1750556
4	1746011	1750751
4	1746011	1750935
4	1746011	1750956
4	1746011	1750958
4	1746013	1746718
4	1746020	1748043
4	1746020	1750842
4	1746021	1746649
4	1746021	1748737
4	1746023	1749671
4	1746025	1748743
4	1746036	1748750
4	1746039	1747225
4	1746039	1748753
4	1746046	1748762
4	1746047	1748641
4	1746055	1746262
4	1746055	1747851
4	1746055	1747909
4	1746055	1748774
4	1746055	1748775
4	1746058	1748785
4	1746061	1748788
4	1746063	1745762
4	1746063	1748239
4	1746063	1748864
4	1746064	1749169
4	1746082	1745281
4	1746085	1748459
4	1746085	1749322
4	1746089	1748827
4	1746089	1750436
4	1746094	1747830
4	1746095	1749285
4	1746098	1748831
4	1746103	1750178
4	1746109	1747530
4	1746111	1748894
4	1746115	1749502
4	1746115	1750455
4	1746121	1745076
4	1746121	1745109
4	1746121	1745203
4	1746121	1745220
4	1746121	1745560
4	1746121	1745946
4	1746121	1746011
4	1746121	1746123
4	1746121	1746173
4	1746121	1746175
4	1746121	1746228
4	1746121	1746278
4	1746121	1746674
4	1746121	1746699
4	1746121	1746799
4	1746121	1747140
4	1746121	1747155
4	1746121	1747276
4	1746121	1747449
4	1746121	1747690
4	1746121	1748012
4	1746121	1748143
4	1746121	1748145
4	1746121	1748692
4	1746121	1748815
4	1746121	1748885
4	1746121	1749061
4	1746121	1749204
4	1746121	1749209
4	1746121	1749296
4	1746121	1749301
4	1746121	1749635
4	1746121	1749855
4	1746121	1750049
4	1746121	1750288
4	1746121	1750339
4	1746121	1750480
4	1746121	1750556
4	1746121	1750751
4	1746121	1750935
4	1746121	1750956
4	1746121	1750958
4	1746123	1745076
4	1746123	1745109
4	1746123	1745203
4	1746123	1745220
4	1746123	1745560
4	1746123	1745946
4	1746123	1746011
4	1746123	1746121
4	1746123	1746173
4	1746123	1746175
4	1746123	1746228
4	1746123	1746278
4	1746123	1746674
4	1746123	1746699
4	1746123	1746799
4	1746123	1747140
4	1746123	1747155
4	1746123	1747276
4	1746123	1747449
4	1746123	1747690
4	1746123	1748012
4	1746123	1748143
4	1746123	1748145
4	1746123	1748692
4	1746123	1748815
4	1746123	1748885
4	1746123	1749061
4	1746123	1749204
4	1746123	1749209
4	1746123	1749296
4	1746123	1749301
4	1746123	1749635
4	1746123	1749855
4	1746123	1750049
4	1746123	1750288
4	1746123	1750339
4	1746123	1750480
4	1746123	1750556
4	1746123	1750751
4	1746123	1750935
4	1746123	1750956
4	1746123	1750958
4	1746128	1749640
4	1746130	1745958
4	1746132	1745703
4	1746132	1748190
4	1746134	1745437
4	1746135	1746259
4	1746135	1748882
4	1746137	1745207
4	1746138	1745206
4	1746138	1746698
4	1746138	1750141
4	1746145	1745724
4	1746146	1750191
4	1746147	1749203
4	1746147	1749311
4	1746155	1749268
4	1746157	1745463
4	1746159	1745889
4	1746159	1747551
4	1746159	1747962
4	1746159	1750407
4	1746159	1750784
4	1746162	1750778
4	1746163	1750774
4	1746164	1750773
4	1746167	1747202
4	1746172	1748955
4	1746172	1750335
4	1746173	1745076
4	1746173	1745109
4	1746173	1745203
4	1746173	1745220
4	1746173	1745560
4	1746173	1745946
4	1746173	1746011
4	1746173	1746121
4	1746173	1746123
4	1746173	1746175
4	1746173	1746228
4	1746173	1746278
4	1746173	1746674
4	1746173	1746699
4	1746173	1746799
4	1746173	1747140
4	1746173	1747155
4	1746173	1747276
4	1746173	1747449
4	1746173	1747690
4	1746173	1748012
4	1746173	1748143
4	1746173	1748145
4	1746173	1748692
4	1746173	1748815
4	1746173	1748885
4	1746173	1749061
4	1746173	1749204
4	1746173	1749209
4	1746173	1749296
4	1746173	1749301
4	1746173	1749635
4	1746173	1749855
4	1746173	1750049
4	1746173	1750288
4	1746173	1750339
4	1746173	1750480
4	1746173	1750556
4	1746173	1750751
4	1746173	1750935
4	1746173	1750956
4	1746173	1750958
4	1746175	1745076
4	1746175	1745109
4	1746175	1745203
4	1746175	1745220
4	1746175	1745560
4	1746175	1745946
4	1746175	1746011
4	1746175	1746121
4	1746175	1746123
4	1746175	1746173
4	1746175	1746228
4	1746175	1746278
4	1746175	1746674
4	1746175	1746699
4	1746175	1746799
4	1746175	1747140
4	1746175	1747155
4	1746175	1747276
4	1746175	1747449
4	1746175	1747690
4	1746175	1748012
4	1746175	1748143
4	1746175	1748145
4	1746175	1748692
4	1746175	1748815
4	1746175	1748885
4	1746175	1749061
4	1746175	1749204
4	1746175	1749209
4	1746175	1749296
4	1746175	1749301
4	1746175	1749635
4	1746175	1749855
4	1746175	1750049
4	1746175	1750288
4	1746175	1750339
4	1746175	1750480
4	1746175	1750556
4	1746175	1750751
4	1746175	1750935
4	1746175	1750956
4	1746175	1750958
4	1746178	1746571
4	1746178	1750186
4	1746179	1750187
4	1746182	1749344
4	1746182	1750662
4	1746183	1750057
4	1746185	1750194
4	1746190	1750200
4	1746195	1745269
4	1746195	1747776
4	1746195	1749892
4	1746196	1746408
4	1746199	1747510
4	1746199	1750090
4	1746205	1749508
4	1746211	1747496
4	1746213	1745475
4	1746215	1747524
4	1746218	1745827
4	1746218	1745828
4	1746223	1747533
4	1746225	1746702
4	1746228	1745076
4	1746228	1745109
4	1746228	1745203
4	1746228	1745220
4	1746228	1745560
4	1746228	1745946
4	1746228	1746011
4	1746228	1746121
4	1746228	1746123
4	1746228	1746173
4	1746228	1746175
4	1746228	1746278
4	1746228	1746674
4	1746228	1746699
4	1746228	1746799
4	1746228	1747140
4	1746228	1747155
4	1746228	1747276
4	1746228	1747449
4	1746228	1747690
4	1746228	1748012
4	1746228	1748143
4	1746228	1748145
4	1746228	1748692
4	1746228	1748815
4	1746228	1748885
4	1746228	1749061
4	1746228	1749204
4	1746228	1749209
4	1746228	1749296
4	1746228	1749301
4	1746228	1749635
4	1746228	1749855
4	1746228	1750049
